datetime_utc,et_seconds,station_id,station_name,mgs_x_km,mgs_y_km,mgs_z_km,mgs_vx_km_s,mgs_vy_km_s,mgs_vz_km_s,mars_sun_x_km,mars_sun_y_km,mars_sun_z_km,stat_earth_x_km,stat_earth_y_km,stat_earth_z_km,earth_sun_x_km,earth_sun_y_km,earth_sun_z_km
1997-09-20 02:13:30,-72006326.81760195,15,DSS-15,17914.53895047332,23568.71037712554,-40863.942074463805,0.4610318687545182,0.13257859802513336,-0.23986984991028215,-3294981.5059162,-198132124.43044987,-90787431.41029993,501.0014535960245,-5180.12934043356,3676.576552560229,150053542.39400238,-6736414.239140244,-2920091.390118167
1997-09-20 02:13:30,-72006326.81760195,15,DSS-15,17914.53895047332,23568.71037712554,-40863.942074463805,0.4610318687545182,0.13257859802513336,-0.23986984991028215,-3294981.5059162,-198132124.43044987,-90787431.41029993,501.0014535960245,-5180.12934043356,3676.576552560229,150053542.39400238,-6736414.239140244,-2920091.390118167
1997-09-20 02:14:30,-72006266.81760196,15,DSS-15,17942.190113861157,23576.65095707251,-40878.309755672344,0.46067357494403705,0.1321074912617889,-0.23905301291648554,-3293472.8753270954,-198132016.0716143,-90787422.50435442,523.6603699318732,-5177.884076491787,3676.581822064788,150053601.10691878,-6734783.034807913,-2919384.11305085
1997-09-20 02:14:30,-72006266.81760196,15,DSS-15,17942.190113861157,23576.65095707251,-40878.309755672344,0.46067357494403705,0.1321074912617889,-0.23905301291648554,-3293472.8753270954,-198132016.0716143,-90787422.50435442,523.6603699318732,-5177.884076491787,3676.581822064788,150053601.10691878,-6734783.034807913,-2919384.11305085
1997-09-20 02:15:30,-72006206.81760196,15,DSS-15,17969.819779123674,23584.563286975277,-40892.62845466954,0.46031526433040215,0.13163692951360603,-0.23823710888940486,-3291964.24458534,-198131907.7036374,-90787413.5942202,546.309245789401,-5175.539695501559,3676.5870933807983,150053659.79878715,-6733151.829440624,-2918676.835545491
1997-09-20 02:15:30,-72006206.81760196,15,DSS-15,17969.819779123674,23584.563286975277,-40892.62845466954,0.46031526433040215,0.13163692951360603,-0.23823710888940486,-3291964.24458534,-198131907.7036374,-90787413.5942202,546.309245789401,-5175.539695501559,3676.5870933807983,150053659.79878715,-6733151.829440624,-2918676.835545491
1997-09-20 02:16:30,-72006146.81760196,15,DSS-15,17997.427945242598,23592.447399477835,-40906.898227335645,0.4599569368063367,0.13116691095037952,-0.2374221346914951,-3290455.6136913863,-198131799.3265192,-90787404.67989731,568.947647596745,-5173.096242341792,3676.5923664073757,150053718.4696073,-6731520.623038999,-2917969.5576023604
1997-09-20 02:16:30,-72006146.81760196,15,DSS-15,17997.427945242598,23592.447399477835,-40906.898227335645,0.4599569368063367,0.13116691095037952,-0.2374221346914951,-3290455.6136913863,-198131799.3265192,-90787404.67989731,568.947647596745,-5173.096242341792,3676.5923664073757,150053718.4696073,-6731520.623038999,-2917969.5576023604
1997-09-20 02:17:30,-72006086.81760198,15,DSS-15,18025.014611193197,23600.303327114612,-40921.11912936307,0.4595985922629446,0.1306974337494099,-0.23660808719802323,-3288946.982645673,-198131690.94025972,-90787395.7613857,591.5751419825375,-5170.553763788035,3676.5976410435987,150053777.11937925,-6729889.415603659,-2917262.2792217266
1997-09-20 02:17:30,-72006086.81760198,15,DSS-15,18025.014611193197,23600.303327114612,-40921.11912936307,0.4595985922629446,0.1306974337494099,-0.23660808719802323,-3288946.982645673,-198131690.94025972,-90787395.7613857,591.5751419825375,-5170.553763788035,3676.5976410435987,150053777.11937925,-6729889.415603659,-2917262.2792217266
1997-09-20 02:18:30,-72006026.81760198,15,DSS-15,18052.5797759647,23608.13110231674,-40935.2912162677,0.45924023058945584,0.13022849609511183,-0.23579496329639,-3287438.35144753,-198131582.54485884,-90787386.83868536,614.1912958010709,-5167.912308509566,3676.6029171885234,150053835.748103,-6728258.2071340075,-2916555.000403336
1997-09-20 02:18:30,-72006026.81760198,15,DSS-15,18052.5797759647,23608.13110231674,-40935.2912162677,0.45924023058945584,0.13022849609511183,-0.23579496329639,-3287438.35144753,-198131582.54485884,-90787386.83868536,614.1912958010709,-5167.912308509566,3676.6029171885234,150053835.748103,-6728258.2071340075,-2916555.000403336
1997-09-20 02:19:30,-72005966.81760198,15,DSS-15,18080.12343851909,23615.930757400798,-40949.414543368475,0.4588818516737728,0.12976009617967155,-0.2349827598872713,-3285929.720097393,-198131474.14031664,-90787377.91179632,636.7956761068821,-5165.171927072253,3676.6081947411685,150053894.35577846,-6726626.997630669,-2915847.7211474553
1997-09-20 02:19:30,-72005966.81760198,15,DSS-15,18080.12343851909,23615.930757400798,-40949.414543368475,0.4588818516737728,0.12976009617967155,-0.2349827598872713,-3285929.720097393,-198131474.14031664,-90787377.91179632,636.7956761068821,-5165.171927072253,3676.6081947411685,150053894.35577846,-6726626.997630669,-2915847.7211474553
1997-09-20 02:20:30,-72005906.817602,15,DSS-15,18107.645597811603,23623.702324575137,-40963.48916579879,0.4585234554022156,0.12929223220265446,-0.23417147388393894,-3284421.088595708,-198131365.72663313,-90787368.98071854,659.3878501798785,-5162.3326719358,3676.6134736005315,150053952.9424056,-6724995.787094259,-2915140.441454358
1997-09-20 02:20:30,-72005906.817602,15,DSS-15,18107.645597811603,23623.702324575137,-40963.48916579879,0.4585234554022156,0.12929223220265446,-0.23417147388393894,-3284421.088595708,-198131365.72663313,-90787368.98071854,659.3878501798785,-5162.3326719358,3676.6134736005315,150053952.9424056,-6724995.787094259,-2915140.441454358
1997-09-20 02:21:30,-72005846.817602,15,DSS-15,18135.146252811093,23631.44583594608,-40977.515138517665,0.4581650416592669,0.12882490237061547,-0.23336110221158635,-3282912.456941787,-198131257.30380824,-90787360.04545201,681.9673855504815,-5159.394597450519,3676.618753665584,150054011.5079844,-6723364.575524186,-2914433.161323785
1997-09-20 02:21:30,-72005846.817602,15,DSS-15,18135.146252811093,23631.44583594608,-40977.515138517665,0.4581650416592669,0.12882490237061547,-0.23336110221158635,-3282912.456941787,-198131257.30380824,-90787360.04545201,681.9673855504815,-5159.394597450519,3676.618753665584,150054011.5079844,-6723364.575524186,-2914433.161323785
1997-09-20 02:22:30,-72005786.817602,15,DSS-15,18162.62540245895,23639.16132350679,-40991.49251628955,0.4578066103281182,0.128358104897755,-0.23255164180846688,-3281403.8251360925,-198131148.87184194,-90787351.10599676,704.5338499742147,-5156.357759860513,3676.624034835273,150054070.05251482,-6721733.36292107,-2913725.880756008
1997-09-20 02:22:30,-72005786.817602,15,DSS-15,18162.62540245895,23639.16132350679,-40991.49251628955,0.4578066103281182,0.128358104897755,-0.23255164180846688,-3281403.8251360925,-198131148.87184194,-90787351.10599676,704.5338499742147,-5156.357759860513,3676.624034835273,150054070.05251482,-6721733.36292107,-2913725.880756008
1997-09-20 02:23:30,-72005726.81760201,15,DSS-15,18190.08304568952,23646.84881914351,-41005.421353695616,0.45744816129041443,0.12789183800552859,-0.23174308962521842,-3279895.193179055,-198131040.4307343,-90787342.16235276,727.0868114568176,-5153.22221730061,3676.629317008524,150054128.5759968,-6720102.149285531,-2913018.5997512965
1997-09-20 02:23:30,-72005726.81760201,15,DSS-15,18190.08304568952,23646.84881914351,-41005.421353695616,0.45744816129041443,0.12789183800552859,-0.23174308962521842,-3279895.193179055,-198131040.4307343,-90787342.16235276,727.0868114568176,-5153.22221730061,3676.629317008524,150054128.5759968,-6720102.149285531,-2913018.5997512965
1997-09-20 02:24:30,-72005666.81760201,15,DSS-15,18217.519181450447,23654.508354641715,-41019.30170514475,0.4570896944259989,0.12742609992225917,-0.23093544262419224,-3278386.561069998,-198130931.98048523,-90787333.21451999,749.6258382793376,-5149.988029792785,3676.634600084248,150054187.07843035,-6718470.9346169755,-2912311.3183093937
1997-09-20 02:24:30,-72005666.81760201,15,DSS-15,18217.519181450447,23654.508354641715,-41019.30170514475,0.4570896944259989,0.12742609992225917,-0.23093544262419224,-3278386.561069998,-198130931.98048523,-90787333.21451999,749.6258382793376,-5149.988029792785,3676.634600084248,150054187.07843035,-6718470.9346169755,-2912311.3183093937
1997-09-20 02:25:30,-72005606.81760201,15,DSS-15,18244.933808661677,23662.139961675075,-41033.13362485365,0.4567312096134586,0.12696088888379162,-0.23012869778058898,-3276877.9288093597,-198130823.52109477,-90787324.26249847,772.1504989727605,-5146.655259249695,3676.639883961334,150054245.55981538,-6716839.718916023,-2911604.0364305703
1997-09-20 02:25:30,-72005606.81760201,15,DSS-15,18244.933808661677,23662.139961675075,-41033.13362485365,0.4567312096134586,0.12696088888379162,-0.23012869778058898,-3276877.9288093597,-198130823.52109477,-90787324.26249847,772.1504989727605,-5146.655259249695,3676.639883961334,150054245.55981538,-6716839.718916023,-2911604.0364305703
1997-09-20 02:26:30,-72005546.81760202,15,DSS-15,18272.32692623584,23669.743671811637,-41046.91716685789,0.4563727067298691,0.12649620313310428,-0.22932285208178638,-3275369.2963975957,-198130715.0525629,-90787315.30628817,794.6603623430851,-5143.223969471265,3676.6451685386546,150054304.02015185,-6715208.502183296,-2910896.7541150968
1997-09-20 02:26:30,-72005546.81760202,15,DSS-15,18272.32692623584,23669.743671811637,-41046.91716685789,0.4563727067298691,0.12649620313310428,-0.22932285208178638,-3275369.2963975957,-198130715.0525629,-90787315.30628817,794.6603623430851,-5143.223969471265,3676.6451685386546,150054304.02015185,-6715208.502183296,-2910896.7541150968
1997-09-20 02:27:30,-72005486.81760202,15,DSS-15,18299.698533098544,23677.319516519903,-41060.65238502291,0.4560141856505386,0.1260320409199235,-0.22851790252667192,-3273860.6638340163,-198130606.5748896,-90787306.3458891,817.1549974963557,-5139.694226140802,3676.6504537150745,150054362.4594398,-6713577.2844181955,-2910189.4713627147
1997-09-20 02:27:30,-72005486.81760202,15,DSS-15,18299.698533098544,23677.319516519903,-41060.65238502291,0.4560141856505386,0.1260320409199235,-0.22851790252667192,-3273860.6638340163,-198130606.5748896,-90787306.3458891,817.1549974963557,-5139.694226140802,3676.6504537150745,150054362.4594398,-6713577.2844181955,-2910189.4713627147
1997-09-20 02:28:30,-72005426.81760202,15,DSS-15,18327.048628147473,23684.867527157912,-41074.33933302419,0.4556556462495531,0.12556840050137624,-0.22771384612677564,-3272352.031119065,-198130498.08807486,-90787297.38130125,839.6339738133595,-5136.066096828843,3676.6557393894445,150054420.87767914,-6711946.065621348,-2909482.188173696
1997-09-20 02:28:30,-72005426.81760202,15,DSS-15,18327.048628147473,23684.867527157912,-41074.33933302419,0.4556556462495531,0.12556840050137624,-0.22771384612677564,-3272352.031119065,-198130498.08807486,-90787297.38130125,839.6339738133595,-5136.066096828843,3676.6557393894445,150054420.87767914,-6711946.065621348,-2909482.188173696
1997-09-20 02:29:30,-72005366.81760204,15,DSS-15,18354.377210272723,23692.387734979373,-41087.97806435831,0.45529708839952127,0.12510528014160394,-0.22691067990560176,-3270843.3982532034,-198130389.59211868,-90787288.41252461,862.0968609746445,-5132.339650989426,3676.661025460604,150054479.2748698,-6710314.845793371,-2908774.904548311
1997-09-20 02:29:30,-72005366.81760204,15,DSS-15,18354.377210272723,23692.387734979373,-41087.97806435831,0.45529708839952127,0.12510528014160394,-0.22691067990560176,-3270843.3982532034,-198130389.59211868,-90787288.41252461,862.0968609746445,-5132.339650989426,3676.661025460604,150054479.2748698,-6710314.845793371,-2908774.904548311
1997-09-20 02:30:30,-72005306.81760204,15,DSS-15,18381.684278377063,23699.880171139623,-41101.56863235374,0.45493851197131735,0.12464267811137875,-0.2261084008979644,-3269334.765235724,-198130281.08702105,-90787279.43955918,884.5432289854995,-5128.514959955867,3676.666311827388,150054537.6510118,-6708683.624933668,-2908067.6204863023
1997-09-20 02:30:30,-72005306.81760204,15,DSS-15,18381.684278377063,23699.880171139623,-41101.56863235374,0.45493851197131735,0.12464267811137875,-0.2261084008979644,-3269334.765235724,-198130281.08702105,-90787279.43955918,884.5432289854995,-5128.514959955867,3676.666311827388,150054537.6510118,-6708683.624933668,-2908067.6204863023
1997-09-20 02:31:30,-72005246.81760204,15,DSS-15,18408.969831335115,23707.344866684885,-41115.111090151266,0.45457991683462706,0.12418059268875487,-0.22530700615111787,-3267826.1320670852,-198130172.5727819,-90787270.46240494,906.9726481506843,-5124.592096944947,3676.6715983886234,150054596.00610504,-6707052.403042864,-2907360.3359879404
1997-09-20 02:31:30,-72005246.81760204,15,DSS-15,18408.969831335115,23707.344866684885,-41115.111090151266,0.45457991683462706,0.12418059268875487,-0.22530700615111787,-3267826.1320670852,-198130172.5727819,-90787270.46240494,906.9726481506843,-5124.592096944947,3676.6715983886234,150054596.00610504,-6707052.403042864,-2907360.3359879404
1997-09-20 02:32:30,-72005186.81760205,15,DSS-15,18436.233868013645,23714.781852558277,-41128.60549071491,0.454221302857691,0.12371902215868408,-0.22450649272409154,-3266317.498747737,-198130064.04940134,-90787261.48106189,929.384689099442,-5120.571137052846,3676.6768850431345,150054654.34014952,-6705421.1801215755,-2906653.0510534956
1997-09-20 02:32:30,-72005186.81760205,15,DSS-15,18436.233868013645,23714.781852558277,-41128.60549071491,0.454221302857691,0.12371902215868408,-0.22450649272409154,-3266317.498747737,-198130064.04940134,-90787261.48106189,929.384689099442,-5120.571137052846,3676.6768850431345,150054654.34014952,-6705421.1801215755,-2906653.0510534956
1997-09-20 02:33:30,-72005126.81760205,15,DSS-15,18463.47638729179,23722.191159605754,-41142.0518868426,0.45386266990704827,0.12325796481263418,-0.2237068576870288,-3264808.8652769914,-198129955.5168792,-90787252.49553001,951.7789228103677,-5116.452157250602,3676.6821716897452,150054712.6531452,-6703789.956169212,-2905945.7656827103
1997-09-20 02:33:30,-72005126.81760205,15,DSS-15,18463.47638729179,23722.191159605754,-41142.0518868426,0.45386266990704827,0.12325796481263418,-0.2237068576870288,-3264808.8652769914,-198129955.5168792,-90787252.49553001,951.7789228103677,-5116.452157250602,3676.6821716897452,150054712.6531452,-6703789.956169212,-2905945.7656827103
1997-09-20 02:34:30,-72005066.81760205,15,DSS-15,18490.697388020326,23729.57281856544,-41155.45033114679,0.45350401784808136,0.12279741894923855,-0.22290809812231505,-3263300.2316552904,-198129846.9752156,-90787243.50580932,974.1549205862558,-5112.235236388625,3676.6874582272785,150054770.94509208,-6702158.73118639,-2905238.479875857
1997-09-20 02:34:30,-72005066.81760205,15,DSS-15,18490.697388020326,23729.57281856544,-41155.45033114679,0.45350401784808136,0.12279741894923855,-0.22290809812231505,-3263300.2316552904,-198129846.9752156,-90787243.50580932,974.1549205862558,-5112.235236388625,3676.6874582272785,150054770.94509208,-6702158.73118639,-2905238.479875857
1997-09-20 02:35:30,-72005006.81760207,15,DSS-15,18517.89686904192,23736.926860073596,-41168.80087606528,0.45314534654475946,0.12233738287391385,-0.22211021112391544,-3261791.5978830894,-198129738.42441052,-90787234.51189978,996.5122540789964,-5107.920455192299,3676.692744554556,150054829.21599004,-6700527.5051737325,-2904531.193633203
1997-09-20 02:35:30,-72005006.81760207,15,DSS-15,18517.89686904192,23736.926860073596,-41168.80087606528,0.45314534654475946,0.12233738287391385,-0.22211021112391544,-3261791.5978830894,-198129738.42441052,-90787234.51189978,996.5122540789964,-5107.920455192299,3676.692744554556,150054829.21599004,-6700527.5051737325,-2904531.193633203
1997-09-20 02:36:30,-72004946.81760207,15,DSS-15,18545.074829211302,23744.253314670474,-41182.10357387176,0.4527866558593817,0.12187785489848012,-0.22131319379671735,-3260282.963959691,-198129629.8644639,-90787225.51380144,1018.8504953144271,-5103.507896257127,3676.698030570411,150054887.4658391,-6698896.278130645,-2903823.906954494
1997-09-20 02:36:30,-72004946.81760207,15,DSS-15,18545.074829211302,23744.253314670474,-41182.10357387176,0.4527866558593817,0.12187785489848012,-0.22131319379671735,-3260282.963959691,-198129629.8644639,-90787225.51380144,1018.8504953144271,-5103.507896257127,3676.698030570411,150054887.4658391,-6698896.278130645,-2903823.906954494
1997-09-20 02:37:30,-72004886.81760207,15,DSS-15,18572.23126735463,23751.552212789782,-41195.35847665664,0.4524279456531217,0.12141883334180899,-0.22051704325765564,-3258774.329885551,-198129521.29537573,-90787216.51151423,1041.1692166672058,-5098.9976440535565,3676.703316173677,150054945.6946392,-6697265.050057748,-2903116.619839999
1997-09-20 02:37:30,-72004886.81760207,15,DSS-15,18572.23126735463,23751.552212789782,-41195.35847665664,0.4524279456531217,0.12141883334180899,-0.22051704325765564,-3258774.329885551,-198129521.29537573,-90787216.51151423,1041.1692166672058,-5098.9976440535565,3676.703316173677,150054945.6946392,-6697265.050057748,-2903116.619839999
1997-09-20 02:38:30,-72004826.81760208,15,DSS-15,18599.366182289716,23758.82358476457,-41208.56563633772,0.45206921578577086,0.12096031652944317,-0.21972175663505372,-3257265.6956611117,-198129412.717146,-90787207.50503819,1063.4679908856783,-5094.389784922278,3676.7086012631958,150055003.90239036,-6695633.820955662,-2902409.332289988
1997-09-20 02:38:30,-72004826.81760208,15,DSS-15,18599.366182289716,23758.82358476457,-41208.56563633772,0.45206921578577086,0.12096031652944317,-0.21972175663505372,-3257265.6956611117,-198129412.717146,-90787207.50503819,1063.4679908856783,-5094.389784922278,3676.7086012631958,150055003.90239036,-6695633.820955662,-2902409.332289988
1997-09-20 02:39:30,-72004766.81760208,15,DSS-15,18626.479572846125,23766.067460833026,-41221.725104670666,0.4517104661154808,0.1205023027932185,-0.21892733106796913,-3255757.061285695,-198129304.12977475,-90787198.49437328,1085.746391116652,-5089.684407069017,3676.713885737823,150055062.08909246,-6694002.590823791,-2901702.0443042056
1997-09-20 02:39:30,-72004766.81760208,15,DSS-15,18626.479572846125,23766.067460833026,-41221.725104670666,0.4517104661154808,0.1205023027932185,-0.21892733106796913,-3255757.061285695,-198129304.12977475,-90787198.49437328,1085.746391116652,-5089.684407069017,3676.713885737823,150055062.08909246,-6694002.590823791,-2901702.0443042056
1997-09-20 02:40:30,-72004706.81760208,15,DSS-15,18653.571437824656,23773.28387112805,-41234.83693323,0.4513516964993081,0.1200447904719106,-0.21813376370731613,-3254248.426759741,-198129195.53326192,-90787189.47951949,1108.003990880335,-5084.8816005697145,3676.7191694964217,150055120.25474548,-6692371.359662758,-2900994.755882921
1997-09-20 02:40:30,-72004706.81760208,15,DSS-15,18653.571437824656,23773.28387112805,-41234.83693323,0.4513516964993081,0.1200447904719106,-0.21813376370731613,-3254248.426759741,-198129195.53326192,-90787189.47951949,1108.003990880335,-5084.8816005697145,3676.7191694964217,150055120.25474548,-6692371.359662758,-2900994.755882921
1997-09-20 02:41:30,-72004646.8176021,15,DSS-15,18680.641776017517,23780.472845683074,-41247.90117341967,0.45099290679295684,0.11958777791085623,-0.21734105171521018,-3252739.7920836927,-198129086.92760754,-90787180.46047685,1130.2403640951409,-5079.981457365485,3676.7244524378702,150055178.3993494,-6690740.127473183,-2900287.467026405
1997-09-20 02:41:30,-72004646.8176021,15,DSS-15,18680.641776017517,23780.472845683074,-41247.90117341967,0.45099290679295684,0.11958777791085623,-0.21734105171521018,-3252739.7920836927,-198129086.92760754,-90787180.46047685,1130.2403640951409,-5079.981457365485,3676.7244524378702,150055178.3993494,-6690740.127473183,-2900287.467026405
1997-09-20 02:42:30,-72004586.8176021,15,DSS-15,18707.690586228367,23787.634414437798,-41260.9178764834,0.4506340968505209,0.11913126346157721,-0.21654919226431646,-3251231.157256875,-198128978.31281152,-90787171.43724532,1152.4550851023787,-5074.984071257089,3676.7297344610643,150055236.52290416,-6689108.89425447,-2899580.1777343997
1997-09-20 02:42:30,-72004586.8176021,15,DSS-15,18707.690586228367,23787.634414437798,-41260.9178764834,0.4506340968505209,0.11913126346157721,-0.21654919226431646,-3251231.157256875,-198128978.31281152,-90787171.43724532,1152.4550851023787,-5074.984071257089,3676.7297344610643,150055236.52290416,-6689108.89425447,-2899580.1777343997
1997-09-20 02:43:30,-72004526.8176021,15,DSS-15,18734.71786723192,23794.76860722786,-41273.887093485886,0.45027526652502875,0.11867524548242542,-0.2157581825389699,-3249722.5222797296,-198128869.68887392,-90787162.40982491,1174.6477286412783,-5069.889537910439,3676.7350154649157,150055294.62540978,-6687477.660007241,-2898872.888007178
1997-09-20 02:43:30,-72004526.8176021,15,DSS-15,18734.71786723192,23794.76860722786,-41273.887093485886,0.45027526652502875,0.11867524548242542,-0.2157581825389699,-3249722.5222797296,-198128869.68887392,-90787162.40982491,1174.6477286412783,-5069.889537910439,3676.7350154649157,150055294.62540978,-6687477.660007241,-2898872.888007178
1997-09-20 02:44:30,-72004466.81760211,15,DSS-15,18761.72361779404,23801.875453790617,-41286.80887532327,0.4499164156681851,0.11821972233820621,-0.21496801973452284,-3248213.8871526946,-198128761.05579475,-90787153.3782156,1196.8178698737254,-5064.697954851232,3676.740295348354,150055352.70686617,-6685846.424732118,-2898165.5978450077
1997-09-20 02:44:30,-72004466.81760211,15,DSS-15,18761.72361779404,23801.875453790617,-41286.80887532327,0.4499164156681851,0.11821972233820621,-0.21496801973452284,-3248213.8871526946,-198128761.05579475,-90787153.3782156,1196.8178698737254,-5064.697954851232,3676.740295348354,150055352.70686617,-6685846.424732118,-2898165.5978450077
1997-09-20 02:45:30,-72004406.81760211,15,DSS-15,18788.70783669177,23808.954983770793,-41299.683272733346,0.4495575441301133,0.11776469239980396,-0.21417870105669662,-3246705.2518751035,-198128652.41357392,-90787144.3424174,1218.9650844088724,-5059.409421459101,3676.7455740103355,150055410.7672733,-6684215.188428503,-2897458.307247633
1997-09-20 02:45:30,-72004406.81760211,15,DSS-15,18788.70783669177,23808.954983770793,-41299.683272733346,0.4495575441301133,0.11776469239980396,-0.21417870105669662,-3246705.2518751035,-198128652.41357392,-90787144.3424174,1218.9650844088724,-5059.409421459101,3676.7455740103355,150055410.7672733,-6684215.188428503,-2897458.307247633
1997-09-20 02:46:30,-72004346.81760211,15,DSS-15,18815.670522673012,23816.00722671026,-41312.51033627695,0.44919865175989954,0.11731015404482573,-0.21339022372269909,-3245196.616447392,-198128543.7622114,-90787135.3024303,1241.0889482782393,-5054.02403897345,3676.750851349835,150055468.80663118,-6682583.951097019,-2896751.0162153235
1997-09-20 02:46:30,-72004346.81760211,15,DSS-15,18815.670522673012,23816.00722671026,-41312.51033627695,0.44919865175989954,0.11731015404482573,-0.21339022372269909,-3245196.616447392,-198128543.7622114,-90787135.3024303,1241.0889482782393,-5054.02403897345,3676.750851349835,150055468.80663118,-6682583.951097019,-2896751.0162153235
1997-09-20 02:47:30,-72004286.81760213,15,DSS-15,18842.611674476582,23823.03221205377,-41325.290116348326,0.44883973840533475,0.11685610565722626,-0.21260258496057519,-3243687.980869999,-198128435.10170734,-90787126.25825429,1263.1890379603706,-5048.541910487759,3676.7561272658536,150055526.8249397,-6680952.712738287,-2896043.7247483507
1997-09-20 02:47:30,-72004286.81760213,15,DSS-15,18842.611674476582,23823.03221205377,-41325.290116348326,0.44883973840533475,0.11685610565722626,-0.21260258496057519,-3243687.980869999,-198128435.10170734,-90787126.25825429,1263.1890379603706,-5048.541910487759,3676.7561272658536,150055526.8249397,-6680952.712738287,-2896043.7247483507
1997-09-20 02:48:30,-72004226.81760213,15,DSS-15,18869.531290852196,23830.029969154522,-41338.022663185235,0.4484808039126562,0.11640254562693556,-0.21181578200856177,-3242179.345142252,-198128326.4320616,-90787117.20988935,1285.2649304053841,-5042.963140943409,3676.761401657422,150055584.82219887,-6679321.4733517105,-2895336.432846457
1997-09-20 02:48:30,-72004226.81760213,15,DSS-15,18869.531290852196,23830.029969154522,-41338.022663185235,0.4484808039126562,0.11640254562693556,-0.21181578200856177,-3242179.345142252,-198128326.4320616,-90787117.20988935,1285.2649304053841,-5042.963140943409,3676.761401657422,150055584.82219887,-6679321.4733517105,-2895336.432846457
1997-09-20 02:49:30,-72004166.81760214,15,DSS-15,18896.429370513564,23837.00052726235,-41350.708026847395,0.44812184812718076,0.11594947235061329,-0.2110298121163975,-3240670.709264973,-198128217.7532742,-90787108.15733549,1307.3162030046492,-5037.28783713728,3676.766674423597,150055642.79840857,-6677690.232938318,-2894629.1405100888
1997-09-20 02:49:30,-72004166.81760214,15,DSS-15,18896.429370513564,23837.00052726235,-41350.708026847395,0.44812184812718076,0.11594947235061329,-0.2110298121163975,-3240670.709264973,-198128217.7532742,-90787108.15733549,1307.3162030046492,-5037.28783713728,3676.766674423597,150055642.79840857,-6677690.232938318,-2894629.1405100888
1997-09-20 02:50:30,-72004106.81760214,15,DSS-15,18923.305912191798,23843.943915537988,-41363.34625724243,0.4477628708926006,0.11549688423071346,-0.2102446725437011,-3239162.0732374694,-198128109.0653451,-90787099.10059269,1329.3424336427722,-5031.516107708601,3676.771945463471,150055700.7535689,-6676058.991497513,-2893921.8477389896
1997-09-20 02:50:30,-72004106.81760214,15,DSS-15,18923.305912191798,23843.943915537988,-41363.34625724243,0.4477628708926006,0.11549688423071346,-0.2102446725437011,-3239162.0732374694,-198128109.0653451,-90787099.10059269,1329.3424336427722,-5031.516107708601,3676.771945463471,150055700.7535689,-6676058.991497513,-2893921.8477389896
1997-09-20 02:51:30,-72004046.81760214,15,DSS-15,18950.160914588552,23850.860163041336,-41375.93740410444,0.4474038720516162,0.11504477967623816,-0.20946036056128,-3237653.437060199,-198128000.36827433,-90787090.03966096,1351.3432006672786,-5025.648063146695,3676.777214676165,150055758.68767968,-6674427.749029917,-2893214.554533428
1997-09-20 02:51:30,-72004046.81760214,15,DSS-15,18950.160914588552,23850.860163041336,-41375.93740410444,0.4474038720516162,0.11504477967623816,-0.20946036056128,-3237653.437060199,-198128000.36827433,-90787090.03966096,1351.3432006672786,-5025.648063146695,3676.777214676165,150055758.68767968,-6674427.749029917,-2893214.554533428
1997-09-20 02:52:30,-72003986.81760216,15,DSS-15,18976.99437639603,23857.749298737035,-41388.481517004104,0.44704485144567796,0.1145931571023657,-0.20867687345048624,-3236144.800733595,-198127891.6620619,-90787080.9745403,1373.318082913188,-5019.683815784733,3676.7824819608363,150055816.600741,-6672796.505536151,-2892507.2608936764
1997-09-20 02:52:30,-72003986.81760216,15,DSS-15,18976.99437639603,23857.749298737035,-41388.481517004104,0.44704485144567796,0.1145931571023657,-0.20867687345048624,-3236144.800733595,-198127891.6620619,-90787080.9745403,1373.318082913188,-5019.683815784733,3676.7824819608363,150055816.600741,-6672796.505536151,-2892507.2608936764
1997-09-20 02:53:30,-72003926.81760216,15,DSS-15,19003.806296316867,23864.611351499938,-41400.978645358635,0.4466858089147271,0.11414201493008094,-0.20789420850257612,-3234636.164256982,-198127782.94670773,-90787071.90523066,1395.2666597273856,-5013.623479793043,3676.7877472166815,150055874.49275276,-6671165.261015619,-2891799.9668194777
1997-09-20 02:53:30,-72003926.81760216,15,DSS-15,19003.806296316867,23864.611351499938,-41400.978645358635,0.4466858089147271,0.11414201493008094,-0.20789420850257612,-3234636.164256982,-198127782.94670773,-90787071.90523066,1395.2666597273856,-5013.623479793043,3676.7877472166815,150055874.49275276,-6671165.261015619,-2891799.9668194777
1997-09-20 02:54:30,-72003866.81760216,15,DSS-15,19030.596673024076,23871.44635010522,-41413.4288384137,0.44632674429773944,0.1136913515868149,-0.20711236301982078,-3233127.527630804,-198127674.2222118,-90787062.83173206,1417.1885109439609,-5007.467171185789,3676.7930103429326,150055932.3637149,-6669534.015468944,-2891092.672311101
1997-09-20 02:54:30,-72003866.81760216,15,DSS-15,19030.596673024076,23871.44635010522,-41413.4288384137,0.44632674429773944,0.1136913515868149,-0.20711236301982078,-3233127.527630804,-198127674.2222118,-90787062.83173206,1417.1885109439609,-5007.467171185789,3676.7930103429326,150055932.3637149,-6669534.015468944,-2891092.672311101
1997-09-20 02:55:30,-72003806.81760217,15,DSS-15,19057.365505180984,23878.254323233912,-41425.83214525348,0.4459676574324665,0.11324116550607452,-0.20633133431486475,-3231618.8908555117,-198127565.4885742,-90787053.7540445,1439.0832169086154,-5001.2150078144505,3676.798271238864,150055990.21362746,-6667902.768896743,-2890385.3773688176
